seed,window_packets,step_packets,train_files,test_files,train_windows,test_windows,selected_subcarrier_count,selected_feature_count,model_name,family,top_k,top_k_sort,parameters_json,true_class,predicted_class,count
42,100,25,240,60,4023,1016,100,160,random_forest_20_top160,random_forest,160,160,"{""class_weight"": ""balanced"", ""max_depth"": 8, ""min_samples_split"": 5, ""n_estimators"": 20}",movement,movement,329
42,100,25,240,60,4023,1016,100,1100,random_forest_20_topall,random_forest,all,1100,"{""class_weight"": ""balanced"", ""max_depth"": 8, ""min_samples_split"": 5, ""n_estimators"": 20}",empty,empty,317
42,100,25,240,60,4023,1016,100,1100,random_forest_20_topall,random_forest,all,1100,"{""class_weight"": ""balanced"", ""max_depth"": 8, ""min_samples_split"": 5, ""n_estimators"": 20}",empty,static_presence,22
42,100,25,240,60,4023,1016,100,1100,random_forest_20_topall,random_forest,all,1100,"{""class_weight"": ""balanced"", ""max_depth"": 8, ""min_samples_split"": 5, ""n_estimators"": 20}",empty,movement,0
42,100,25,240,60,4023,1016,100,1100,random_forest_20_topall,random_forest,all,1100,"{""class_weight"": ""balanced"", ""max_depth"": 8, ""min_samples_split"": 5, ""n_estimators"": 20}",static_presence,empty,63
42,100,25,240,60,4023,1016,100,1100,random_forest_20_topall,random_forest,all,1100,"{""class_weight"": ""balanced"", ""max_depth"": 8, ""min_samples_split"": 5, ""n_estimators"": 20}",static_presence,static_presence,268
42,100,25,240,60,4023,1016,100,1100,random_forest_20_topall,random_forest,all,1100,"{""class_weight"": ""balanced"", ""max_depth"": 8, ""min_samples_split"": 5, ""n_estimators"": 20}",static_presence,movement,8
42,100,25,240,60,4023,1016,100,1100,random_forest_20_topall,random_forest,all,1100,"{""class_weight"": ""balanced"", ""max_depth"": 8, ""min_samples_split"": 5, ""n_estimators"": 20}",movement,empty,4
42,100,25,240,60,4023,1016,100,1100,random_forest_20_topall,random_forest,all,1100,"{""class_weight"": ""balanced"", ""max_depth"": 8, ""min_samples_split"": 5, ""n_estimators"": 20}",movement,static_presence,8
42,100,25,240,60,4023,1016,100,1100,random_forest_20_topall,random_forest,all,1100,"{""class_weight"": ""balanced"", ""max_depth"": 8, ""min_samples_split"": 5, ""n_estimators"": 20}",movement,movement,326
42,100,25,240,60,4023,1016,100,70,extra_trees_3_top70,extra_trees,70,70,"{""class_weight"": ""balanced"", ""max_depth"": 8, ""min_samples_split"": 5, ""n_estimators"": 3}",empty,empty,298
42,100,25,240,60,4023,1016,100,70,extra_trees_3_top70,extra_trees,70,70,"{""class_weight"": ""balanced"", ""max_depth"": 8, ""min_samples_split"": 5, ""n_estimators"": 3}",empty,static_presence,41
