seed,window_packets,step_packets,train_files,test_files,train_windows,test_windows,selected_subcarrier_count,selected_feature_count,model_name,family,top_k,top_k_sort,parameters_json,class_index,class,precision,recall,f1,support,roc_auc,average_precision
42,100,25,240,60,4023,1016,100,100,random_forest_3_top100,random_forest,100,100,"{""class_weight"": ""balanced"", ""max_depth"": 8, ""min_samples_split"": 5, ""n_estimators"": 3}",2,movement,0.9025069637883009,0.9585798816568047,0.9296987087517934,338,0.9927039151001029,0.9869538922814127
42,100,25,240,60,4023,1016,100,126,random_forest_3_top126,random_forest,126,126,"{""class_weight"": ""balanced"", ""max_depth"": 8, ""min_samples_split"": 5, ""n_estimators"": 3}",0,empty,0.7789473684210526,0.8731563421828908,0.8233657858136301,339,0.9308745419449854,0.817605682217274
42,100,25,240,60,4023,1016,100,126,random_forest_3_top126,random_forest,126,126,"{""class_weight"": ""balanced"", ""max_depth"": 8, ""min_samples_split"": 5, ""n_estimators"": 3}",1,static_presence,0.8413793103448276,0.7197640117994101,0.7758346581875993,339,0.898108085733084,0.8207919534498948
42,100,25,240,60,4023,1016,100,126,random_forest_3_top126,random_forest,126,126,"{""class_weight"": ""balanced"", ""max_depth"": 8, ""min_samples_split"": 5, ""n_estimators"": 3}",2,movement,0.9479768786127167,0.9704142011834319,0.9590643274853801,338,0.988632594997469,0.9687418753099027
42,100,25,240,60,4023,1016,100,160,random_forest_3_top160,random_forest,160,160,"{""class_weight"": ""balanced"", ""max_depth"": 8, ""min_samples_split"": 5, ""n_estimators"": 3}",0,empty,0.7855297157622739,0.8967551622418879,0.837465564738292,339,0.915900881469959,0.7948208230237782
42,100,25,240,60,4023,1016,100,160,random_forest_3_top160,random_forest,160,160,"{""class_weight"": ""balanced"", ""max_depth"": 8, ""min_samples_split"": 5, ""n_estimators"": 3}",1,static_presence,0.8356643356643356,0.7050147492625368,0.7648,339,0.8916506538040897,0.7875316097908774
42,100,25,240,60,4023,1016,100,160,random_forest_3_top160,random_forest,160,160,"{""class_weight"": ""balanced"", ""max_depth"": 8, ""min_samples_split"": 5, ""n_estimators"": 3}",2,movement,0.9387755102040817,0.9526627218934911,0.9456681350954479,338,0.9838019933322861,0.9738622029405125
42,100,25,240,60,4023,1016,100,1100,random_forest_3_topall,random_forest,all,1100,"{""class_weight"": ""balanced"", ""max_depth"": 8, ""min_samples_split"": 5, ""n_estimators"": 3}",0,empty,0.8222811671087533,0.9144542772861357,0.8659217877094972,339,0.93557818416317,0.8255566756811579
42,100,25,240,60,4023,1016,100,1100,random_forest_3_topall,random_forest,all,1100,"{""class_weight"": ""balanced"", ""max_depth"": 8, ""min_samples_split"": 5, ""n_estimators"": 3}",1,static_presence,0.8375796178343949,0.775811209439528,0.8055130168453293,339,0.8944850394112495,0.818414944402343
42,100,25,240,60,4023,1016,100,1100,random_forest_3_topall,random_forest,all,1100,"{""class_weight"": ""balanced"", ""max_depth"": 8, ""min_samples_split"": 5, ""n_estimators"": 3}",2,movement,0.96,0.9230769230769231,0.9411764705882353,338,0.9823772494807214,0.966147718516331
42,100,25,240,60,4023,1016,100,70,random_forest_5_top70,random_forest,70,70,"{""class_weight"": ""balanced"", ""max_depth"": 8, ""min_samples_split"": 5, ""n_estimators"": 5}",0,empty,0.674937965260546,0.8023598820058997,0.7331536388140162,339,0.8892781357977892,0.741895800184281
42,100,25,240,60,4023,1016,100,70,random_forest_5_top70,random_forest,70,70,"{""class_weight"": ""balanced"", ""max_depth"": 8, ""min_samples_split"": 5, ""n_estimators"": 5}",1,static_presence,0.6884615384615385,0.528023598820059,0.5976627712854758,339,0.818605857004048,0.6917761205412776
42,100,25,240,60,4023,1016,100,70,random_forest_5_top70,random_forest,70,70,"{""class_weight"": ""balanced"", ""max_depth"": 8, ""min_samples_split"": 5, ""n_estimators"": 5}",2,movement,0.9093484419263456,0.9497041420118343,0.9290882778581766,338,0.9827939816026949,0.9686554653680126
42,100,25,240,60,4023,1016,100,100,random_forest_5_top100,random_forest,100,100,"{""class_weight"": ""balanced"", ""max_depth"": 8, ""min_samples_split"": 5, ""n_estimators"": 5}",0,empty,0.7797927461139896,0.887905604719764,0.8303448275862069,339,0.9199857953926527,0.7774358844131752
42,100,25,240,60,4023,1016,100,100,random_forest_5_top100,random_forest,100,100,"{""class_weight"": ""balanced"", ""max_depth"": 8, ""min_samples_split"": 5, ""n_estimators"": 5}",1,static_presence,0.8297101449275363,0.6755162241887905,0.7447154471544716,339,0.89101231792177,0.8149101971256979
