family,top_k,feature_index,selected_runs,mean_rank,mean_fisher_score,selection_rate
xgboost,all,217,10,460.5,0.06928786550589505,1.0
xgboost,all,218,10,256.7,0.12424052975632134,1.0
xgboost,all,219,10,1059.3,3.0415066578951292e-05,1.0
xgboost,all,220,10,892.0,0.01180379663986376,1.0
xgboost,all,221,10,34.0,0.3094172526899982,1.0
xgboost,all,222,10,188.7,0.14709019371785154,1.0
xgboost,all,223,10,264.0,0.12145067738612866,1.0
xgboost,all,224,10,44.3,0.2953228327746261,1.0
xgboost,all,225,10,558.2,0.052585158993242995,1.0
xgboost,all,226,10,209.7,0.13941472588976028,1.0
xgboost,all,227,10,297.3,0.11060774907217759,1.0
xgboost,all,228,10,455.1,0.07008913224290336,1.0
xgboost,all,229,10,236.9,0.1305479367016023,1.0
xgboost,all,230,10,1051.5,4.174077416831001e-05,1.0
xgboost,all,231,10,896.6,0.011421704288196924,1.0
xgboost,all,232,10,26.0,0.3185884520349761,1.0
xgboost,all,233,10,177.8,0.15136005883591805,1.0
xgboost,all,234,10,255.7,0.12343429534370873,1.0
xgboost,all,235,10,48.7,0.2890499519989736,1.0
xgboost,all,236,10,546.7,0.05374759083295947,1.0
xgboost,all,237,10,250.9,0.12549619038962773,1.0
xgboost,all,238,10,280.3,0.11614894116115322,1.0
xgboost,all,239,10,455.5,0.06989938528935546,1.0
xgboost,all,240,10,272.6,0.11859021513739856,1.0
xgboost,all,241,10,1054.7,4.0320573202031135e-05,1.0
xgboost,all,242,10,913.4,0.009527397321923616,1.0
xgboost,all,243,10,28.1,0.3159576221955863,1.0
xgboost,all,244,10,173.5,0.15241607239218896,1.0
xgboost,all,245,10,242.2,0.1275285042124962,1.0
xgboost,all,246,10,42.1,0.297833370262582,1.0
xgboost,all,247,10,545.3,0.05383810043341055,1.0
xgboost,all,248,10,178.1,0.15105216731443125,1.0
xgboost,all,249,10,326.2,0.10207178981929746,1.0
xgboost,all,250,10,462.2,0.06894079271231296,1.0
xgboost,all,251,10,224.6,0.13422110199157175,1.0
xgboost,all,252,10,1052.7,4.383045733349574e-05,1.0
xgboost,all,253,10,922.4,0.008459365076682582,1.0
xgboost,all,254,10,20.0,0.3287172716767081,1.0
xgboost,all,255,10,143.6,0.16632627194378802,1.0
xgboost,all,256,10,288.9,0.11377761112945428,1.0
xgboost,all,257,10,26.9,0.31939894459052254,1.0
xgboost,all,258,10,547.1,0.05372959553395147,1.0
xgboost,all,259,10,201.4,0.14216003495006646,1.0
xgboost,all,260,10,248.8,0.12630074779623707,1.0
xgboost,all,261,10,415.2,0.07820193274554307,1.0
xgboost,all,262,10,219.2,0.13597102082224746,1.0
xgboost,all,263,10,1056.3,3.625570994469396e-05,1.0
xgboost,all,264,10,924.8,0.008168452179831347,1.0
xgboost,all,265,10,18.6,0.3301395011342354,1.0
xgboost,all,266,10,170.6,0.15341766238336513,1.0
xgboost,all,267,10,267.3,0.12009034549030573,1.0
xgboost,all,268,10,36.0,0.3057104385524062,1.0
xgboost,all,269,10,545.8,0.05394892774392275,1.0
xgboost,all,270,10,203.7,0.14100149753565722,1.0
xgboost,all,271,10,261.6,0.12291128402277152,1.0
xgboost,all,272,10,450.8,0.07082908069717442,1.0
xgboost,all,273,10,232.5,0.13174260541788732,1.0
xgboost,all,274,10,1048.5,5.253884440267175e-05,1.0
xgboost,all,275,10,929.0,0.007699960191028582,1.0
xgboost,all,276,10,14.8,0.33754477250878023,1.0
xgboost,all,277,10,142.2,0.1673638890819405,1.0
xgboost,all,278,10,243.6,0.12746943883224143,1.0
xgboost,all,279,10,19.0,0.329144823933969,1.0
xgboost,all,280,10,550.7,0.05337416744234297,1.0
xgboost,all,281,10,123.4,0.17777452790087953,1.0
xgboost,all,282,10,232.0,0.13152092044075972,1.0
xgboost,all,283,10,392.2,0.08325115344602399,1.0
xgboost,all,284,10,154.3,0.16106782411355453,1.0
xgboost,all,285,10,1058.1,3.308074995211781e-05,1.0
xgboost,all,286,10,701.2,0.03421776586117567,1.0
xgboost,all,287,10,9.8,0.3482810602819,1.0
xgboost,all,288,10,109.0,0.18819237558663607,1.0
xgboost,all,289,10,187.5,0.147196374990737,1.0
xgboost,all,290,10,9.2,0.3539976849223563,1.0
xgboost,all,291,10,529.6,0.05615199795308316,1.0
xgboost,all,292,10,150.7,0.1636427073902997,1.0
xgboost,all,293,10,238.2,0.1299683869137686,1.0
xgboost,all,294,10,379.6,0.08754553388706944,1.0
xgboost,all,295,10,159.6,0.1592511963002031,1.0
xgboost,all,296,10,1059.2,3.955186328258123e-05,1.0
xgboost,all,297,10,713.4,0.03283838194126327,1.0
xgboost,all,298,10,13.7,0.33857369172521035,1.0
xgboost,all,299,10,132.8,0.17235370250593468,1.0
xgboost,all,300,10,203.1,0.14212950257367646,1.0
xgboost,all,301,10,16.4,0.3347575135436063,1.0
xgboost,all,302,10,526.9,0.05658516388889726,1.0
xgboost,all,303,10,131.7,0.17452083139263327,1.0
xgboost,all,304,10,260.9,0.12234263147758515,1.0
xgboost,all,305,10,349.6,0.09513479310243593,1.0
xgboost,all,306,10,144.1,0.16785656465390897,1.0
xgboost,all,307,10,1051.2,5.733725249470352e-05,1.0
xgboost,all,308,10,698.4,0.03443941026456457,1.0
xgboost,all,309,10,21.2,0.32730423507973766,1.0
xgboost,all,310,10,141.5,0.16802039614424774,1.0
xgboost,all,311,10,189.5,0.1468933506395749,1.0
xgboost,all,312,10,25.6,0.3203339317805995,1.0
xgboost,all,313,10,547.0,0.053590701853071465,1.0
xgboost,all,314,10,194.0,0.1451408873417383,1.0
xgboost,all,315,10,313.5,0.1056150027152668,1.0
xgboost,all,316,10,419.7,0.07838915586771744,1.0
xgboost,all,317,10,209.9,0.13942890883713271,1.0
xgboost,all,318,10,1056.7,4.431336296487352e-05,1.0
xgboost,all,319,10,734.6,0.030241207124708742,1.0
xgboost,all,320,10,24.0,0.3228237764853911,1.0
xgboost,all,321,10,184.2,0.14947340837838857,1.0
xgboost,all,322,10,206.8,0.14107923549983165,1.0
xgboost,all,323,10,35.4,0.3082044189248544,1.0
xgboost,all,324,10,538.6,0.05475466997480677,1.0
xgboost,all,325,10,307.7,0.1076977941329453,1.0
xgboost,all,326,10,316.5,0.10509625968178733,1.0
xgboost,all,327,10,434.0,0.07472529929000689,1.0
xgboost,all,328,10,279.2,0.1164431762905879,1.0
xgboost,all,329,10,1052.4,5.019713970341146e-05,1.0
xgboost,all,330,10,724.5,0.031546488035789244,1.0
xgboost,all,331,10,20.3,0.3271753124626827,1.0
xgboost,all,332,10,166.1,0.15589841716766814,1.0
xgboost,all,333,10,195.1,0.14488388940128846,1.0
xgboost,all,334,10,37.2,0.3060367956898754,1.0
xgboost,all,335,10,555.2,0.052738056241774446,1.0
xgboost,all,336,10,265.5,0.12038579295636934,1.0
xgboost,all,337,10,323.9,0.10264895944790138,1.0
xgboost,all,338,10,459.8,0.06948452827240689,1.0
xgboost,all,339,10,270.2,0.11947804109698537,1.0
xgboost,all,340,10,1057.2,3.711299669462884e-05,1.0
xgboost,all,341,10,745.0,0.029133762261015782,1.0
xgboost,all,342,10,31.1,0.31254651730518224,1.0
xgboost,all,343,10,166.7,0.15573161858304058,1.0
xgboost,all,344,10,224.1,0.1355805436268087,1.0
xgboost,all,345,10,39.1,0.30363145631617694,1.0
xgboost,all,346,10,553.2,0.0528511670187614,1.0
xgboost,all,347,10,282.9,0.1155524996812474,1.0
xgboost,all,348,10,297.1,0.11106406971254121,1.0
xgboost,all,349,10,418.9,0.07770151021494232,1.0
xgboost,all,350,10,257.7,0.12343344007399511,1.0
xgboost,all,351,10,1058.4,4.5474527278830256e-05,1.0
xgboost,all,352,10,730.9,0.030738565218222075,1.0
xgboost,all,353,10,32.8,0.3112769892456987,1.0
xgboost,all,354,10,191.1,0.146692469780987,1.0
xgboost,all,355,10,195.7,0.14455482961039268,1.0
xgboost,all,356,10,40.3,0.3027173175379937,1.0
xgboost,all,357,10,565.3,0.051211254106973095,1.0
xgboost,all,358,10,213.1,0.13763177877319405,1.0
xgboost,all,359,10,307.6,0.10782177146684675,1.0
xgboost,all,360,10,415.0,0.07907532864422159,1.0
xgboost,all,361,10,216.7,0.13630192805826585,1.0
xgboost,all,362,10,1056.6,4.788365140164828e-05,1.0
xgboost,all,363,10,765.1,0.026643674190003963,1.0
xgboost,all,364,10,26.4,0.31739767464287266,1.0
xgboost,all,365,10,183.1,0.14942159838595687,1.0
xgboost,all,366,10,203.1,0.1420548279062033,1.0
xgboost,all,367,10,35.4,0.3079028995441519,1.0
xgboost,all,368,10,571.4,0.050431115399664016,1.0
xgboost,all,369,10,226.0,0.1334319519202341,1.0
xgboost,all,370,10,334.4,0.09962711594895723,1.0
xgboost,all,371,10,427.5,0.07621578185972329,1.0
xgboost,all,372,10,236.1,0.1305718243986242,1.0
xgboost,all,373,10,1055.2,4.941710006647986e-05,1.0
xgboost,all,374,10,771.0,0.026049120550280296,1.0
xgboost,all,375,10,32.0,0.31196233964016323,1.0
xgboost,all,376,10,210.8,0.1391712276516888,1.0
xgboost,all,377,10,187.3,0.14774238937532702,1.0
xgboost,all,378,10,39.0,0.30454326711503077,1.0
xgboost,all,379,10,587.7,0.04823483427918436,1.0
xgboost,all,380,10,176.6,0.15172501190216084,1.0
xgboost,all,381,10,350.8,0.09428966144852367,1.0
xgboost,all,382,10,393.2,0.08302005440915589,1.0
xgboost,all,383,10,207.9,0.14013949953916052,1.0
xgboost,all,384,10,1057.2,4.564001579543562e-05,1.0
xgboost,all,385,10,770.6,0.026032770269714338,1.0
xgboost,all,386,10,44.9,0.29486361329095534,1.0
xgboost,all,387,10,232.4,0.13081046787290385,1.0
xgboost,all,388,10,228.3,0.13412805134421657,1.0
xgboost,all,389,10,55.2,0.27681624094507895,1.0
xgboost,all,390,10,588.9,0.0481428814656427,1.0
xgboost,all,391,10,276.4,0.11688677448662159,1.0
xgboost,all,392,10,452.7,0.07040920097272244,1.0
xgboost,all,393,10,425.3,0.07637802309194251,1.0
xgboost,all,394,10,279.1,0.11622773964034905,1.0
xgboost,all,395,10,1058.5,3.65350461103603e-05,1.0
xgboost,all,396,10,788.5,0.023751267909655392,1.0
xgboost,all,397,10,54.7,0.2781891117157095,1.0
xgboost,all,398,10,272.6,0.11818009538454802,1.0
xgboost,all,399,10,239.8,0.12993409424100183,1.0
xgboost,all,400,10,67.6,0.25344130041688584,1.0
xgboost,all,401,10,601.0,0.046846110634058774,1.0
xgboost,all,402,10,292.8,0.11245645800409303,1.0
xgboost,all,403,10,402.1,0.0810888716877378,1.0
xgboost,all,404,10,483.6,0.06476607400915893,1.0
xgboost,all,405,10,311.5,0.10665445925176617,1.0
xgboost,all,406,10,1054.4,4.6998940102300795e-05,1.0
xgboost,all,407,10,818.5,0.020254610524455798,1.0
xgboost,all,408,10,57.9,0.2723785591519128,1.0
xgboost,all,409,10,283.2,0.1157847724264599,1.0
xgboost,all,410,10,228.9,0.13413670310210202,1.0
xgboost,all,411,10,55.1,0.27728601312602164,1.0
xgboost,all,412,10,610.0,0.045658195852899694,1.0
xgboost,all,413,10,338.7,0.09849552854492483,1.0
xgboost,all,414,10,353.5,0.09368688945116674,1.0
xgboost,all,415,10,448.6,0.07168758207482054,1.0
xgboost,all,416,10,302.5,0.10944429529245256,1.0
xgboost,all,417,10,1051.4,5.1352076451635176e-05,1.0
xgboost,all,418,10,796.2,0.02280055653557468,1.0
xgboost,all,419,10,55.5,0.27550372914963134,1.0
xgboost,all,420,10,272.1,0.11855924075900533,1.0
xgboost,all,421,10,241.8,0.1294230882928951,1.0
xgboost,all,422,10,47.5,0.2916751516841589,1.0
xgboost,all,423,10,614.9,0.045102927140765955,1.0
xgboost,all,424,10,340.1,0.09799390115448335,1.0
xgboost,all,425,10,410.2,0.07916992523157504,1.0
xgboost,all,426,10,497.6,0.06284975668367158,1.0
xgboost,all,427,10,335.0,0.09944468494798189,1.0
xgboost,all,428,10,1050.9,6.785995478266642e-05,1.0
xgboost,all,429,10,841.0,0.017561466597881718,1.0
xgboost,all,430,10,66.3,0.25447351671965335,1.0
xgboost,all,431,10,338.4,0.09894571721036148,1.0
xgboost,all,432,10,268.7,0.12112164846455567,1.0
xgboost,all,433,10,70.7,0.2470711395906821,1.0
xgboost,all,434,10,631.5,0.04295253323100697,1.0
xgboost,all,435,10,407.7,0.07978826705413941,1.0
xgboost,all,436,10,424.0,0.07644976988974425,1.0
xgboost,all,437,10,495.2,0.0624645190158013,1.0
xgboost,all,438,10,388.7,0.08403779776574535,1.0
xgboost,all,439,10,1045.3,7.979019820325878e-05,1.0
xgboost,all,440,10,864.1,0.014875605761401664,1.0
xgboost,all,441,10,82.6,0.22285399409809353,1.0
xgboost,all,442,10,378.3,0.08752468305675329,1.0
xgboost,all,443,10,359.1,0.09281662680333942,1.0
xgboost,all,444,10,84.2,0.2170499806544456,1.0
xgboost,all,445,10,624.6,0.04377116825142459,1.0
xgboost,all,446,10,545.3,0.05464468641372119,1.0
xgboost,all,447,10,553.3,0.053189683337760786,1.0
xgboost,all,448,10,522.5,0.057487593904124924,1.0
xgboost,all,449,10,475.0,0.06621118722188683,1.0
xgboost,all,450,10,1047.5,6.322887176329343e-05,1.0
xgboost,all,451,10,863.5,0.015127305169672912,1.0
xgboost,all,452,10,92.6,0.20603343492091514,1.0
xgboost,all,453,10,430.3,0.07623964550962474,1.0
xgboost,all,454,10,304.3,0.10851243163050903,1.0
xgboost,all,455,10,91.1,0.20747150812305803,1.0
xgboost,all,456,10,671.2,0.037843552478448526,1.0
xgboost,all,457,10,549.1,0.054490845858155376,1.0
xgboost,all,458,10,544.0,0.05426179213768586,1.0
xgboost,all,459,10,578.5,0.04990566789850029,1.0
xgboost,all,460,10,501.6,0.061308158787788905,1.0
xgboost,all,461,10,1047.5,6.350935472767256e-05,1.0
xgboost,all,462,10,898.8,0.01122825808546781,1.0
xgboost,all,463,10,123.6,0.17821877916788015,1.0
xgboost,all,464,10,470.3,0.06716048899948954,1.0
xgboost,all,465,10,378.6,0.08856243915461352,1.0
xgboost,all,466,10,108.7,0.18932782381227203,1.0
xgboost,all,467,10,670.0,0.03811460002133019,1.0
xgboost,all,468,10,715.1,0.033290594963815465,1.0
xgboost,all,469,10,632.2,0.04252267463525047,1.0
xgboost,all,470,10,647.7,0.04086055741635273,1.0
xgboost,all,471,10,626.8,0.04358599906048992,1.0
xgboost,all,472,10,1041.3,8.113012648463286e-05,1.0
xgboost,all,473,10,886.8,0.012569323498768941,1.0
xgboost,all,474,10,125.0,0.1779864792673417,1.0
xgboost,all,475,10,489.3,0.06359793884153635,1.0
xgboost,all,476,10,361.6,0.09271835525255857,1.0
xgboost,all,477,10,120.1,0.17992769705902317,1.0
xgboost,all,478,10,695.3,0.0351369399509913,1.0
xgboost,all,479,10,711.2,0.03346833873649988,1.0
xgboost,all,480,10,663.1,0.03889760554622385,1.0
xgboost,all,481,10,678.7,0.03726640013129033,1.0
xgboost,all,482,10,648.1,0.0410077944165397,1.0
xgboost,all,483,10,1052.4,5.183650193417782e-05,1.0
xgboost,all,484,10,919.9,0.008769053516197967,1.0
xgboost,all,485,10,177.2,0.15308988256219463,1.0
xgboost,all,486,10,555.2,0.053189947176960836,1.0
xgboost,all,487,10,452.4,0.07123534337352654,1.0
xgboost,all,488,10,152.9,0.16152705238365028,1.0
xgboost,all,489,10,707.5,0.03403259242585403,1.0
xgboost,all,490,10,845.1,0.01851933068610222,1.0
xgboost,all,491,10,638.7,0.041769902269107706,1.0
xgboost,all,492,10,754.6,0.029016602046278577,1.0
xgboost,all,493,10,752.9,0.02894788413771463,1.0
xgboost,all,494,10,1028.4,0.00015577759901797176,1.0
xgboost,all,495,10,931.4,0.007417780189624851,1.0
xgboost,all,496,10,172.5,0.15791123440300753,1.0
xgboost,all,497,10,558.1,0.05303895963810049,1.0
xgboost,all,498,10,401.8,0.08207083061395097,1.0
xgboost,all,499,10,149.2,0.1668142014159655,1.0
xgboost,all,500,10,744.3,0.029816644733033443,1.0
xgboost,all,501,10,559.1,0.0527894405846928,1.0
xgboost,all,502,10,678.9,0.03717688423744507,1.0
xgboost,all,503,10,598.9,0.047567503685151884,1.0
xgboost,all,504,10,510.6,0.059778377700107556,1.0
xgboost,all,505,10,1044.0,8.052670681958277e-05,1.0
xgboost,all,506,10,966.6,0.0032403817674975443,1.0
xgboost,all,507,10,235.9,0.13205299366776627,1.0
xgboost,all,508,10,607.3,0.04607487971508639,1.0
xgboost,all,509,10,433.8,0.07474507114682763,1.0
xgboost,all,510,10,181.6,0.15121322940994805,1.0
xgboost,all,511,10,774.8,0.026296800390203046,1.0
xgboost,all,512,10,732.9,0.030983934884609248,1.0
xgboost,all,513,10,591.5,0.047938665653592435,1.0
xgboost,all,514,10,693.9,0.03548411865385518,1.0
xgboost,all,515,10,645.4,0.04093381116427067,1.0
xgboost,all,516,10,1036.1,0.00010353869978227963,1.0
xgboost,all,517,10,961.5,0.0036988228238356126,1.0
xgboost,all,518,10,292.5,0.11341164783679605,1.0
xgboost,all,519,10,666.0,0.03901307816855789,1.0
xgboost,all,520,10,559.8,0.05233892906282752,1.0
xgboost,all,521,10,288.5,0.11437462001363444,1.0
xgboost,all,522,10,798.2,0.023507265589975256,1.0
xgboost,all,523,10,797.9,0.023811092148444016,1.0
xgboost,all,524,10,681.5,0.0370555763612687,1.0
xgboost,all,525,10,774.9,0.026480742550573932,1.0
xgboost,all,526,10,742.6,0.030328779841574664,1.0
xgboost,all,527,10,1030.8,0.0001726584715729806,1.0
xgboost,all,528,10,971.7,0.0025930197043237875,1.0
xgboost,all,529,10,386.2,0.08680517822902245,1.0
xgboost,all,530,10,734.2,0.031241056816342077,1.0
xgboost,all,531,10,587.2,0.04877557871937491,1.0
xgboost,all,532,10,370.7,0.08945351927846433,1.0
xgboost,all,533,10,821.2,0.020723718495168204,1.0
xgboost,all,534,10,903.0,0.011230722922219692,1.0
xgboost,all,535,10,800.4,0.023371456732772335,1.0
xgboost,all,536,10,850.7,0.017563849911146394,1.0
xgboost,all,537,10,836.8,0.01913339969194474,1.0
xgboost,all,538,10,1037.9,9.23445981797678e-05,1.0
xgboost,all,539,10,987.3,0.001255299549566335,1.0
xgboost,all,540,10,409.8,0.08148070719083364,1.0
xgboost,all,541,10,765.9,0.027642690038026847,1.0
xgboost,all,542,10,589.7,0.04819038153333074,1.0
xgboost,all,543,10,364.7,0.09156754424240508,1.0
xgboost,all,544,10,833.3,0.01943025583837496,1.0
xgboost,all,545,10,833.2,0.019684357657827924,1.0
xgboost,all,546,10,802.1,0.022962936720682246,1.0
xgboost,all,547,10,772.7,0.0267370252057732,1.0
xgboost,all,548,10,745.4,0.029722104137572564,1.0
xgboost,all,549,10,1030.5,0.00015165351380283786,1.0
xgboost,all,550,10,1009.5,0.0011279427197762397,1.0
xgboost,all,551,10,430.5,0.07675060675775194,1.0
xgboost,all,552,10,774.0,0.0267918422184746,1.0
xgboost,all,553,10,635.3,0.04241608799252536,1.0
xgboost,all,554,10,425.7,0.07685057282154455,1.0
xgboost,all,555,10,858.8,0.01626443829577528,1.0
xgboost,all,556,10,674.6,0.03740108959834584,1.0
xgboost,all,557,10,831.5,0.01964833795461613,1.0
xgboost,all,558,10,712.3,0.033173267740073065,1.0
xgboost,all,559,10,680.6,0.03698316717320947,1.0
xgboost,all,560,10,1032.1,0.0002784085645139535,1.0
xgboost,all,561,10,989.6,0.0016206240337643188,1.0
xgboost,all,562,10,607.5,0.04618875983096036,1.0
xgboost,all,563,10,869.1,0.015601267333850668,1.0
xgboost,all,564,10,769.8,0.026615417024037035,1.0
xgboost,all,565,10,604.0,0.04633416828606775,1.0
xgboost,all,566,10,881.4,0.013526663695516191,1.0
xgboost,all,567,10,938.1,0.007150316756454124,1.0
xgboost,all,568,10,888.7,0.012863379110700898,1.0
xgboost,all,569,10,917.7,0.009558592281306849,1.0
xgboost,all,570,10,922.7,0.009032961395939133,1.0
xgboost,all,571,10,1027.1,0.00016034987859310528,1.0
xgboost,all,572,10,938.4,0.007262253943458828,1.0
xgboost,all,573,10,795.1,0.024679874109043286,1.0
xgboost,all,574,10,771.4,0.027131712887072952,1.0
xgboost,all,575,10,884.1,0.013579950597350893,1.0
xgboost,all,576,10,719.3,0.03311661322249931,1.0
xgboost,all,577,10,944.5,0.006613975509503811,1.0
xgboost,all,578,10,949.0,0.005605759098754812,1.0
xgboost,all,579,10,838.0,0.019333954247771602,1.0
xgboost,all,580,10,902.8,0.011720586265113204,1.0
xgboost,all,581,10,901.2,0.012085924786789869,1.0
xgboost,all,582,10,994.3,0.0008808871589985736,1.0
xgboost,all,583,10,961.6,0.003418411181262122,1.0
xgboost,all,584,10,772.3,0.027351662283629584,1.0
xgboost,all,585,10,757.0,0.028519715589475757,1.0
xgboost,all,586,10,806.3,0.022918070307545554,1.0
xgboost,all,587,10,695.6,0.035891725384403904,1.0
xgboost,all,588,10,939.5,0.00719299368464907,1.0
xgboost,all,589,10,912.0,0.01058054230336088,1.0
xgboost,all,590,10,773.0,0.026974346927157427,1.0
xgboost,all,591,10,884.7,0.013970524439242935,1.0
xgboost,all,592,10,857.7,0.01722671376558055,1.0
xgboost,all,593,10,988.0,0.0010721173158537343,1.0
xgboost,all,594,10,957.3,0.0038774212524943495,1.0
xgboost,all,595,10,677.7,0.03768526269860359,1.0
xgboost,all,596,10,723.2,0.03261681672083471,1.0
xgboost,all,597,10,425.4,0.07597260595544808,1.0
xgboost,all,598,10,584.1,0.04900034277053976,1.0
xgboost,all,599,10,930.0,0.008254439426655154,1.0
xgboost,all,600,10,623.9,0.04369650662297272,1.0
xgboost,all,601,10,654.3,0.040038209815354435,1.0
xgboost,all,602,10,833.0,0.01965035997622765,1.0
xgboost,all,603,10,669.4,0.03847991574468226,1.0
xgboost,all,604,10,987.3,0.0011046753991089968,1.0
xgboost,all,605,10,959.2,0.0035823370629467686,1.0
xgboost,all,606,10,631.2,0.04262524023024068,1.0
xgboost,all,607,10,675.0,0.03805172456521836,1.0
xgboost,all,608,10,352.3,0.09408166874091478,1.0
xgboost,all,609,10,525.3,0.05732728757030516,1.0
xgboost,all,610,10,923.2,0.008856457357704944,1.0
xgboost,all,611,10,592.9,0.0479657889933179,1.0
xgboost,all,612,10,606.8,0.04558378595946112,1.0
xgboost,all,613,10,817.0,0.02154018135055667,1.0
xgboost,all,614,10,632.7,0.0425236080488861,1.0
xgboost,all,615,10,990.4,0.0010438093850121967,1.0
xgboost,all,616,10,963.1,0.003596497674215328,1.0
xgboost,all,617,10,649.0,0.04116937887045655,1.0
xgboost,all,618,10,677.7,0.03783860623801737,1.0
xgboost,all,619,10,438.2,0.07384962280069537,1.0
xgboost,all,620,10,532.7,0.05655885528537171,1.0
xgboost,all,621,10,916.7,0.00965351910132102,1.0
xgboost,all,622,10,785.4,0.02587262803666851,1.0
xgboost,all,623,10,635.1,0.04246863147838704,1.0
xgboost,all,624,10,846.1,0.018357315384585945,1.0
xgboost,all,625,10,749.2,0.029653752546803636,1.0
xgboost,all,626,10,997.3,0.0008120528680086064,1.0
xgboost,all,627,10,958.5,0.004083151428473604,1.0
xgboost,all,628,10,591.3,0.04820294300613288,1.0
xgboost,all,629,10,658.5,0.03963968403163317,1.0
xgboost,all,630,10,380.1,0.08690465365214678,1.0
xgboost,all,631,10,495.8,0.06222844278743537,1.0
xgboost,all,632,10,908.4,0.010681958331276394,1.0
xgboost,all,633,10,818.9,0.02153578507208097,1.0
xgboost,all,634,10,722.5,0.03272276040097764,1.0
xgboost,all,635,10,870.4,0.015324767761591395,1.0
xgboost,all,636,10,793.6,0.024629564927913242,1.0
xgboost,all,637,10,990.0,0.000982859756780721,1.0
xgboost,all,638,10,955.4,0.004401403287739723,1.0
xgboost,all,639,10,505.8,0.0610810491908965,1.0
xgboost,all,640,10,586.4,0.04895713194091207,1.0
xgboost,all,641,10,261.4,0.12171119077270232,1.0
xgboost,all,642,10,412.4,0.07934876857073599,1.0
xgboost,all,643,10,891.0,0.012750251203068127,1.0
xgboost,all,644,10,663.7,0.03899173032863727,1.0
xgboost,all,645,10,586.5,0.048524167627951725,1.0
xgboost,all,646,10,838.3,0.019114493604460915,1.0
xgboost,all,647,10,680.8,0.037319396480145824,1.0
xgboost,all,648,10,994.1,0.0008262727624410724,1.0
xgboost,all,649,10,952.9,0.00510971518053959,1.0
xgboost,all,650,10,472.9,0.06689567220762194,1.0
xgboost,all,651,10,546.7,0.05445645406088443,1.0
xgboost,all,652,10,306.9,0.10798855895001827,1.0
xgboost,all,653,10,382.0,0.0865418620767874,1.0
xgboost,all,654,10,870.2,0.0151856557030168,1.0
xgboost,all,655,10,740.7,0.03093415599616276,1.0
xgboost,all,656,10,621.5,0.04415361279284498,1.0
xgboost,all,657,10,839.4,0.01896095063881883,1.0
xgboost,all,658,10,724.7,0.032553237201547805,1.0
xgboost,all,659,10,997.5,0.0007899553926860049,1.0
xgboost,all,660,10,938.2,0.006501346751358289,1.0
xgboost,all,661,10,444.0,0.07274580480204296,1.0
xgboost,all,662,10,534.7,0.05605934400721072,1.0
xgboost,all,663,10,304.8,0.10862839439104577,1.0
xgboost,all,664,10,367.7,0.09018284910094604,1.0
xgboost,all,665,10,842.2,0.018416139644262038,1.0
xgboost,all,666,10,748.1,0.029928261762699963,1.0
xgboost,all,667,10,615.1,0.044934872994901134,1.0
xgboost,all,668,10,840.5,0.019057291258004126,1.0
xgboost,all,669,10,731.8,0.031765432783722444,1.0
xgboost,all,670,10,980.5,0.0010700076718042693,1.0
xgboost,all,671,10,948.5,0.005491588129319186,1.0
xgboost,all,672,10,426.0,0.07628725775481802,1.0
xgboost,all,673,10,520.1,0.0580489426771989,1.0
xgboost,all,674,10,333.3,0.09972479497797064,1.0
xgboost,all,675,10,359.4,0.09241428764654505,1.0
xgboost,all,676,10,817.4,0.021452504800529903,1.0
xgboost,all,677,10,732.1,0.03171927161063255,1.0
xgboost,all,678,10,619.8,0.044244724057034696,1.0
xgboost,all,679,10,844.4,0.01854699634176816,1.0
xgboost,all,680,10,713.6,0.03375659727751795,1.0
xgboost,all,681,10,1006.9,0.0006393832908445152,1.0
xgboost,all,682,10,943.4,0.005905619698588004,1.0
xgboost,all,683,10,292.1,0.11290420380855799,1.0
xgboost,all,684,10,434.9,0.07416452228152104,1.0
xgboost,all,685,10,131.7,0.17482603928214055,1.0
xgboost,all,686,10,222.0,0.13451812707784444,1.0
xgboost,all,687,10,783.0,0.025505806195030123,1.0
xgboost,all,688,10,431.8,0.07492674122874107,1.0
xgboost,all,689,10,465.3,0.06763755194873007,1.0
xgboost,all,690,10,792.3,0.024846544288793154,1.0
xgboost,all,691,10,509.9,0.06026130840091946,1.0
xgboost,all,692,10,1000.1,0.0007111239498853764,1.0
xgboost,all,693,10,942.3,0.006017683062771275,1.0
xgboost,all,694,10,232.4,0.13172082185149528,1.0
xgboost,all,695,10,402.6,0.08153781998207761,1.0
xgboost,all,696,10,113.9,0.1853479169351357,1.0
xgboost,all,697,10,180.5,0.15057040850249212,1.0
xgboost,all,698,10,741.1,0.03036794287817207,1.0
xgboost,all,699,10,361.0,0.0920092619182368,1.0
xgboost,all,700,10,411.7,0.07919845844341425,1.0
xgboost,all,701,10,762.5,0.028057729294884905,1.0
xgboost,all,702,10,444.3,0.07235928291921342,1.0
xgboost,all,703,10,997.3,0.0007324183741534401,1.0
xgboost,all,704,10,940.8,0.00615022792161659,1.0
xgboost,all,705,10,216.4,0.1372834739169005,1.0
xgboost,all,706,10,387.9,0.08489138074230308,1.0
xgboost,all,707,10,153.6,0.16283843913195586,1.0
xgboost,all,708,10,168.7,0.1551006722049184,1.0
xgboost,all,709,10,687.9,0.03620026771884208,1.0
xgboost,all,710,10,401.4,0.08194480900444023,1.0
