seed,window_packets,step_packets,train_files,test_files,train_windows,test_windows,selected_subcarrier_count,selected_feature_count,model_name,family,top_k,top_k_sort,parameters_json,true_class,predicted_class,count
13,100,25,240,60,4028,1011,94,1034,logistic_regression_c10_all,logistic_regression,all,1034,"{""C"": 10.0, ""class_weight"": null, ""max_iter"": 20000}",movement,movement,319
13,100,25,240,60,4028,1011,94,1034,logistic_regression_c1_balanced_all,logistic_regression,all,1034,"{""C"": 1.0, ""class_weight"": ""balanced"", ""max_iter"": 20000}",empty,empty,248
13,100,25,240,60,4028,1011,94,1034,logistic_regression_c1_balanced_all,logistic_regression,all,1034,"{""C"": 1.0, ""class_weight"": ""balanced"", ""max_iter"": 20000}",empty,static_presence,85
13,100,25,240,60,4028,1011,94,1034,logistic_regression_c1_balanced_all,logistic_regression,all,1034,"{""C"": 1.0, ""class_weight"": ""balanced"", ""max_iter"": 20000}",empty,movement,5
13,100,25,240,60,4028,1011,94,1034,logistic_regression_c1_balanced_all,logistic_regression,all,1034,"{""C"": 1.0, ""class_weight"": ""balanced"", ""max_iter"": 20000}",static_presence,empty,51
13,100,25,240,60,4028,1011,94,1034,logistic_regression_c1_balanced_all,logistic_regression,all,1034,"{""C"": 1.0, ""class_weight"": ""balanced"", ""max_iter"": 20000}",static_presence,static_presence,240
13,100,25,240,60,4028,1011,94,1034,logistic_regression_c1_balanced_all,logistic_regression,all,1034,"{""C"": 1.0, ""class_weight"": ""balanced"", ""max_iter"": 20000}",static_presence,movement,45
13,100,25,240,60,4028,1011,94,1034,logistic_regression_c1_balanced_all,logistic_regression,all,1034,"{""C"": 1.0, ""class_weight"": ""balanced"", ""max_iter"": 20000}",movement,empty,0
13,100,25,240,60,4028,1011,94,1034,logistic_regression_c1_balanced_all,logistic_regression,all,1034,"{""C"": 1.0, ""class_weight"": ""balanced"", ""max_iter"": 20000}",movement,static_presence,18
13,100,25,240,60,4028,1011,94,1034,logistic_regression_c1_balanced_all,logistic_regression,all,1034,"{""C"": 1.0, ""class_weight"": ""balanced"", ""max_iter"": 20000}",movement,movement,319
13,100,25,240,60,4028,1011,94,1034,xgboost_depth2_10_all,xgboost,all,1034,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.1, ""max_depth"": 2, ""min_child_weight"": 1, ""n_estimators"": 10, ""reg_lambda"": 1.0, ""subsample"": 1.0, ""tree_method"": ""hist""}",empty,empty,297
13,100,25,240,60,4028,1011,94,1034,xgboost_depth2_10_all,xgboost,all,1034,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.1, ""max_depth"": 2, ""min_child_weight"": 1, ""n_estimators"": 10, ""reg_lambda"": 1.0, ""subsample"": 1.0, ""tree_method"": ""hist""}",empty,static_presence,35
13,100,25,240,60,4028,1011,94,1034,xgboost_depth2_10_all,xgboost,all,1034,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.1, ""max_depth"": 2, ""min_child_weight"": 1, ""n_estimators"": 10, ""reg_lambda"": 1.0, ""subsample"": 1.0, ""tree_method"": ""hist""}",empty,movement,6
