seed,window_packets,step_packets,train_files,test_files,train_windows,test_windows,selected_subcarrier_count,selected_feature_count,model_name,family,top_k,top_k_sort,parameters_json,class_index,class,precision,recall,f1,support,roc_auc,average_precision
21,100,25,240,60,4033,1006,96,1056,logistic_regression_c10_all,logistic_regression,all,1056,"{""C"": 10.0, ""class_weight"": null, ""max_iter"": 20000}",0,empty,0.6812339331619537,0.7794117647058824,0.7270233196159122,340,0.8882043808514396,0.740315323163069
21,100,25,240,60,4033,1006,96,1056,logistic_regression_c10_all,logistic_regression,all,1056,"{""C"": 10.0, ""class_weight"": null, ""max_iter"": 20000}",1,static_presence,0.6483870967741936,0.6128048780487805,0.6300940438871473,328,0.8263116950859773,0.7287685153976755
21,100,25,240,60,4033,1006,96,1056,logistic_regression_c10_all,logistic_regression,all,1056,"{""C"": 10.0, ""class_weight"": null, ""max_iter"": 20000}",2,movement,0.9250814332247557,0.8402366863905325,0.8806201550387597,338,0.9562812245331822,0.9353406863651577
21,100,25,240,60,4033,1006,96,1056,logistic_regression_c1_balanced_all,logistic_regression,all,1056,"{""C"": 1.0, ""class_weight"": ""balanced"", ""max_iter"": 20000}",0,empty,0.6970443349753694,0.8323529411764706,0.7587131367292225,340,0.9030162515456633,0.7744671919451871
21,100,25,240,60,4033,1006,96,1056,logistic_regression_c1_balanced_all,logistic_regression,all,1056,"{""C"": 1.0, ""class_weight"": ""balanced"", ""max_iter"": 20000}",1,static_presence,0.708185053380783,0.6067073170731707,0.6535303776683087,328,0.840406683934096,0.7474519878509562
21,100,25,240,60,4033,1006,96,1056,logistic_regression_c1_balanced_all,logistic_regression,all,1056,"{""C"": 1.0, ""class_weight"": ""balanced"", ""max_iter"": 20000}",2,movement,0.9184952978056427,0.8668639053254438,0.8919330289193302,338,0.9629712468554016,0.9316334140231184
21,100,25,240,60,4033,1006,96,1056,xgboost_depth2_10_all,xgboost,all,1056,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.1, ""max_depth"": 2, ""min_child_weight"": 1, ""n_estimators"": 10, ""reg_lambda"": 1.0, ""subsample"": 1.0, ""tree_method"": ""hist""}",0,empty,0.7088888888888889,0.9382352941176471,0.8075949367088607,340,0.9425697756580109,0.8447651966076727
21,100,25,240,60,4033,1006,96,1056,xgboost_depth2_10_all,xgboost,all,1056,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.1, ""max_depth"": 2, ""min_child_weight"": 1, ""n_estimators"": 10, ""reg_lambda"": 1.0, ""subsample"": 1.0, ""tree_method"": ""hist""}",1,static_presence,0.875,0.5121951219512195,0.6461538461538462,328,0.8588342686524209,0.796628265862147
21,100,25,240,60,4033,1006,96,1056,xgboost_depth2_10_all,xgboost,all,1056,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.1, ""max_depth"": 2, ""min_child_weight"": 1, ""n_estimators"": 10, ""reg_lambda"": 1.0, ""subsample"": 1.0, ""tree_method"": ""hist""}",2,movement,0.8736263736263736,0.9408284023668639,0.905982905982906,338,0.9693047337278107,0.9366787900897954
21,100,25,240,60,4033,1006,96,1056,xgboost_depth2_20_all,xgboost,all,1056,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.1, ""max_depth"": 2, ""min_child_weight"": 1, ""n_estimators"": 20, ""reg_lambda"": 1.0, ""subsample"": 1.0, ""tree_method"": ""hist""}",0,empty,0.7171945701357466,0.9323529411764706,0.8107416879795396,340,0.947582140964494,0.864946956071647
21,100,25,240,60,4033,1006,96,1056,xgboost_depth2_20_all,xgboost,all,1056,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.1, ""max_depth"": 2, ""min_child_weight"": 1, ""n_estimators"": 20, ""reg_lambda"": 1.0, ""subsample"": 1.0, ""tree_method"": ""hist""}",1,static_presence,0.859375,0.5030487804878049,0.6346153846153846,328,0.8843981581408735,0.8254261971441033
21,100,25,240,60,4033,1006,96,1056,xgboost_depth2_20_all,xgboost,all,1056,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.1, ""max_depth"": 2, ""min_child_weight"": 1, ""n_estimators"": 20, ""reg_lambda"": 1.0, ""subsample"": 1.0, ""tree_method"": ""hist""}",2,movement,0.8629032258064516,0.9497041420118343,0.9042253521126761,338,0.9755584983878397,0.9511398405205443
21,100,25,240,60,4033,1006,96,1056,xgboost_depth3_20_all,xgboost,all,1056,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.1, ""max_depth"": 3, ""min_child_weight"": 1, ""n_estimators"": 20, ""reg_lambda"": 1.0, ""subsample"": 1.0, ""tree_method"": ""hist""}",0,empty,0.7146067415730337,0.9352941176470588,0.8101910828025478,340,0.9545751633986927,0.891547232074473
21,100,25,240,60,4033,1006,96,1056,xgboost_depth3_20_all,xgboost,all,1056,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.1, ""max_depth"": 3, ""min_child_weight"": 1, ""n_estimators"": 20, ""reg_lambda"": 1.0, ""subsample"": 1.0, ""tree_method"": ""hist""}",1,static_presence,0.8775510204081632,0.524390243902439,0.6564885496183206,328,0.907871069861141,0.85238098221642
