seed,classifier,family,top_k,true_label,predicted_label,count,normalized_by_true_class
336,xgboost_top231,xgboost,231,static_presence,movement,7,0.25
336,xgboost_top231,xgboost,231,movement,empty,3,0.10344827586206896
336,xgboost_top231,xgboost,231,movement,static_presence,5,0.1724137931034483
336,xgboost_top231,xgboost,231,movement,movement,21,0.7241379310344828
512,gradient_boosting_top30,gradient_boosting,30,empty,empty,27,0.7297297297297297
512,gradient_boosting_top30,gradient_boosting,30,empty,static_presence,4,0.10810810810810811
512,gradient_boosting_top30,gradient_boosting,30,empty,movement,6,0.16216216216216217
512,gradient_boosting_top30,gradient_boosting,30,static_presence,empty,12,0.3870967741935484
512,gradient_boosting_top30,gradient_boosting,30,static_presence,static_presence,17,0.5483870967741935
512,gradient_boosting_top30,gradient_boosting,30,static_presence,movement,2,0.06451612903225806
512,gradient_boosting_top30,gradient_boosting,30,movement,empty,10,0.3448275862068966
512,gradient_boosting_top30,gradient_boosting,30,movement,static_presence,5,0.1724137931034483
512,gradient_boosting_top30,gradient_boosting,30,movement,movement,14,0.4827586206896552
512,xgboost_top30,xgboost,30,empty,empty,31,0.8378378378378378
512,xgboost_top30,xgboost,30,empty,static_presence,3,0.08108108108108109
512,xgboost_top30,xgboost,30,empty,movement,3,0.08108108108108109
512,xgboost_top30,xgboost,30,static_presence,empty,12,0.3870967741935484
512,xgboost_top30,xgboost,30,static_presence,static_presence,17,0.5483870967741935
512,xgboost_top30,xgboost,30,static_presence,movement,2,0.06451612903225806
512,xgboost_top30,xgboost,30,movement,empty,10,0.3448275862068966
512,xgboost_top30,xgboost,30,movement,static_presence,4,0.13793103448275862
512,xgboost_top30,xgboost,30,movement,movement,15,0.5172413793103449
512,gradient_boosting_top50,gradient_boosting,50,empty,empty,27,0.7297297297297297
512,gradient_boosting_top50,gradient_boosting,50,empty,static_presence,5,0.13513513513513514
512,gradient_boosting_top50,gradient_boosting,50,empty,movement,5,0.13513513513513514
512,gradient_boosting_top50,gradient_boosting,50,static_presence,empty,4,0.12903225806451613
512,gradient_boosting_top50,gradient_boosting,50,static_presence,static_presence,24,0.7741935483870968
512,gradient_boosting_top50,gradient_boosting,50,static_presence,movement,3,0.0967741935483871
512,gradient_boosting_top50,gradient_boosting,50,movement,empty,7,0.2413793103448276
512,gradient_boosting_top50,gradient_boosting,50,movement,static_presence,3,0.10344827586206896
512,gradient_boosting_top50,gradient_boosting,50,movement,movement,19,0.6551724137931034
512,xgboost_top50,xgboost,50,empty,empty,30,0.8108108108108109
512,xgboost_top50,xgboost,50,empty,static_presence,3,0.08108108108108109
512,xgboost_top50,xgboost,50,empty,movement,4,0.10810810810810811
512,xgboost_top50,xgboost,50,static_presence,empty,6,0.1935483870967742
512,xgboost_top50,xgboost,50,static_presence,static_presence,23,0.7419354838709677
512,xgboost_top50,xgboost,50,static_presence,movement,2,0.06451612903225806
512,xgboost_top50,xgboost,50,movement,empty,10,0.3448275862068966
512,xgboost_top50,xgboost,50,movement,static_presence,4,0.13793103448275862
512,xgboost_top50,xgboost,50,movement,movement,15,0.5172413793103449
512,gradient_boosting_top70,gradient_boosting,70,empty,empty,27,0.7297297297297297
512,gradient_boosting_top70,gradient_boosting,70,empty,static_presence,6,0.16216216216216217
512,gradient_boosting_top70,gradient_boosting,70,empty,movement,4,0.10810810810810811
512,gradient_boosting_top70,gradient_boosting,70,static_presence,empty,6,0.1935483870967742
512,gradient_boosting_top70,gradient_boosting,70,static_presence,static_presence,23,0.7419354838709677
512,gradient_boosting_top70,gradient_boosting,70,static_presence,movement,2,0.06451612903225806
512,gradient_boosting_top70,gradient_boosting,70,movement,empty,5,0.1724137931034483
512,gradient_boosting_top70,gradient_boosting,70,movement,static_presence,5,0.1724137931034483
512,gradient_boosting_top70,gradient_boosting,70,movement,movement,19,0.6551724137931034
512,xgboost_top70,xgboost,70,empty,empty,28,0.7567567567567568
512,xgboost_top70,xgboost,70,empty,static_presence,5,0.13513513513513514
512,xgboost_top70,xgboost,70,empty,movement,4,0.10810810810810811
512,xgboost_top70,xgboost,70,static_presence,empty,7,0.22580645161290322
512,xgboost_top70,xgboost,70,static_presence,static_presence,22,0.7096774193548387
512,xgboost_top70,xgboost,70,static_presence,movement,2,0.06451612903225806
512,xgboost_top70,xgboost,70,movement,empty,7,0.2413793103448276
512,xgboost_top70,xgboost,70,movement,static_presence,4,0.13793103448275862
512,xgboost_top70,xgboost,70,movement,movement,18,0.6206896551724138
512,gradient_boosting_top100,gradient_boosting,100,empty,empty,28,0.7567567567567568
512,gradient_boosting_top100,gradient_boosting,100,empty,static_presence,5,0.13513513513513514
512,gradient_boosting_top100,gradient_boosting,100,empty,movement,4,0.10810810810810811
512,gradient_boosting_top100,gradient_boosting,100,static_presence,empty,4,0.12903225806451613
512,gradient_boosting_top100,gradient_boosting,100,static_presence,static_presence,24,0.7741935483870968
512,gradient_boosting_top100,gradient_boosting,100,static_presence,movement,3,0.0967741935483871
512,gradient_boosting_top100,gradient_boosting,100,movement,empty,5,0.1724137931034483
512,gradient_boosting_top100,gradient_boosting,100,movement,static_presence,6,0.20689655172413793
512,gradient_boosting_top100,gradient_boosting,100,movement,movement,18,0.6206896551724138
512,xgboost_top100,xgboost,100,empty,empty,29,0.7837837837837838
512,xgboost_top100,xgboost,100,empty,static_presence,5,0.13513513513513514
512,xgboost_top100,xgboost,100,empty,movement,3,0.08108108108108109
512,xgboost_top100,xgboost,100,static_presence,empty,5,0.16129032258064516
512,xgboost_top100,xgboost,100,static_presence,static_presence,24,0.7741935483870968
512,xgboost_top100,xgboost,100,static_presence,movement,2,0.06451612903225806
512,xgboost_top100,xgboost,100,movement,empty,3,0.10344827586206896
512,xgboost_top100,xgboost,100,movement,static_presence,6,0.20689655172413793
512,xgboost_top100,xgboost,100,movement,movement,20,0.6896551724137931
512,gradient_boosting_top126,gradient_boosting,126,empty,empty,32,0.8648648648648649
512,gradient_boosting_top126,gradient_boosting,126,empty,static_presence,3,0.08108108108108109
512,gradient_boosting_top126,gradient_boosting,126,empty,movement,2,0.05405405405405406
512,gradient_boosting_top126,gradient_boosting,126,static_presence,empty,4,0.12903225806451613
512,gradient_boosting_top126,gradient_boosting,126,static_presence,static_presence,25,0.8064516129032258
512,gradient_boosting_top126,gradient_boosting,126,static_presence,movement,2,0.06451612903225806
512,gradient_boosting_top126,gradient_boosting,126,movement,empty,5,0.1724137931034483
512,gradient_boosting_top126,gradient_boosting,126,movement,static_presence,6,0.20689655172413793
512,gradient_boosting_top126,gradient_boosting,126,movement,movement,18,0.6206896551724138
512,xgboost_top126,xgboost,126,empty,empty,32,0.8648648648648649
512,xgboost_top126,xgboost,126,empty,static_presence,3,0.08108108108108109
512,xgboost_top126,xgboost,126,empty,movement,2,0.05405405405405406
512,xgboost_top126,xgboost,126,static_presence,empty,5,0.16129032258064516
512,xgboost_top126,xgboost,126,static_presence,static_presence,24,0.7741935483870968
512,xgboost_top126,xgboost,126,static_presence,movement,2,0.06451612903225806
512,xgboost_top126,xgboost,126,movement,empty,3,0.10344827586206896
512,xgboost_top126,xgboost,126,movement,static_presence,7,0.2413793103448276
512,xgboost_top126,xgboost,126,movement,movement,19,0.6551724137931034
512,gradient_boosting_top160,gradient_boosting,160,empty,empty,35,0.9459459459459459
512,gradient_boosting_top160,gradient_boosting,160,empty,static_presence,1,0.02702702702702703
512,gradient_boosting_top160,gradient_boosting,160,empty,movement,1,0.02702702702702703
512,gradient_boosting_top160,gradient_boosting,160,static_presence,empty,4,0.12903225806451613
512,gradient_boosting_top160,gradient_boosting,160,static_presence,static_presence,23,0.7419354838709677
512,gradient_boosting_top160,gradient_boosting,160,static_presence,movement,4,0.12903225806451613
512,gradient_boosting_top160,gradient_boosting,160,movement,empty,4,0.13793103448275862
512,gradient_boosting_top160,gradient_boosting,160,movement,static_presence,5,0.1724137931034483
512,gradient_boosting_top160,gradient_boosting,160,movement,movement,20,0.6896551724137931
512,xgboost_top160,xgboost,160,empty,empty,35,0.9459459459459459
512,xgboost_top160,xgboost,160,empty,static_presence,1,0.02702702702702703
512,xgboost_top160,xgboost,160,empty,movement,1,0.02702702702702703
512,xgboost_top160,xgboost,160,static_presence,empty,7,0.22580645161290322
512,xgboost_top160,xgboost,160,static_presence,static_presence,20,0.6451612903225806
512,xgboost_top160,xgboost,160,static_presence,movement,4,0.12903225806451613
512,xgboost_top160,xgboost,160,movement,empty,4,0.13793103448275862
512,xgboost_top160,xgboost,160,movement,static_presence,4,0.13793103448275862
512,xgboost_top160,xgboost,160,movement,movement,21,0.7241379310344828
512,gradient_boosting_top231,gradient_boosting,231,empty,empty,35,0.9459459459459459
512,gradient_boosting_top231,gradient_boosting,231,empty,static_presence,1,0.02702702702702703
512,gradient_boosting_top231,gradient_boosting,231,empty,movement,1,0.02702702702702703
512,gradient_boosting_top231,gradient_boosting,231,static_presence,empty,3,0.0967741935483871
512,gradient_boosting_top231,gradient_boosting,231,static_presence,static_presence,27,0.8709677419354839
512,gradient_boosting_top231,gradient_boosting,231,static_presence,movement,1,0.03225806451612903
512,gradient_boosting_top231,gradient_boosting,231,movement,empty,5,0.1724137931034483
512,gradient_boosting_top231,gradient_boosting,231,movement,static_presence,6,0.20689655172413793
512,gradient_boosting_top231,gradient_boosting,231,movement,movement,18,0.6206896551724138
512,xgboost_top231,xgboost,231,empty,empty,35,0.9459459459459459
512,xgboost_top231,xgboost,231,empty,static_presence,1,0.02702702702702703
512,xgboost_top231,xgboost,231,empty,movement,1,0.02702702702702703
512,xgboost_top231,xgboost,231,static_presence,empty,3,0.0967741935483871
512,xgboost_top231,xgboost,231,static_presence,static_presence,26,0.8387096774193549
512,xgboost_top231,xgboost,231,static_presence,movement,2,0.06451612903225806
512,xgboost_top231,xgboost,231,movement,empty,6,0.20689655172413793
512,xgboost_top231,xgboost,231,movement,static_presence,6,0.20689655172413793
512,xgboost_top231,xgboost,231,movement,movement,17,0.5862068965517241
